para,word
1,procedure
1,for
1,claiming
1,that
1,content
1,on
1,spotify
1,infringes
1,your
1,rights
2,to
2,notify
2,spotify
2,of
2,a
2,claim
2,relating
2,to
2,your
2,intellectual
2,property
2,rights
2,and
2,content
2,on
2,the
2,spotify
2,service
2,please
2,complete
2,the
2,form
2,below
3,denotes
3,a
3,mandatory
3,field
4,your
4,details
5,your
5,first
5,name
6,your
6,last
6,name
7,your
7,company
7,name
8,your
8,mailing
8,address
9,your
9,email
10,your
10,phone
10,number
11,any
11,further
11,contact
11,details
12,your
12,relationship
12,to
12,the
12,rights
12,holder
12,e.g
12,manager
12,label
12,attorney
12,self
12,etc
13,your
13,relationship
13,to
13,the
13,rights
13,holder
14,infringement
14,claim
15,type
15,of
15,claim
15,type
15,of
15,claim
15,copyrighttrademarknazi
15,relatedoffensiveother
16,type
16,of
16,copyright
16,claim
16,type
16,of
16,copyright
16,claim
16,sound
16,recordingsartwork
17,trademark
17,status
17,trademark
17,status
17,registeredunregistereddon't
17,know
18,trademark
18,registration
18,numbers
18,if
18,known
19,in
19,which
19,territories
19,are
19,you
19,asserting
19,rights
19,please
19,choose
19,from
19,the
19,following
19,list
19,or
19,enter
19,a
19,comma
19,separated
19,list
19,of
19,territories
19,below
20,worldwide
21,africa
22,antarctica
23,asia
24,europe
25,north
25,america
26,oceania
27,south
27,america
28,in
28,which
28,territories
28,are
28,you
28,asserting
28,rights
28,please
28,choose
28,from
28,the
28,following
28,list
28,or
28,enter
28,a
28,comma
28,separated
28,list
28,of
28,territories
28,below
29,any
29,other
29,territories
30,please
30,use
30,this
30,option
30,to
30,report
30,a
30,complaint
30,about
30,content
30,allegedly
30,in
30,violation
30,of
30,the
30,bpjm
30,bundesprüfstelle
30,für
30,jugendgefährdende
30,medien
30,or
30,that
30,is
30,otherwise
30,allegedly
30,illegal
30,under
30,anti
30,nazi
30,laws
30,of
30,any
30,jurisdiction
31,it's
31,possible
31,that
31,you
31,might
31,find
31,something
31,offensive
31,even
31,if
31,that
31,content
31,doesn't
31,violate
31,spotify's
31,terms
31,and
31,conditions
31,if
31,there's
31,content
31,on
31,spotify
31,that
31,you
31,don't
31,want
31,to
31,listen
31,to
31,please
31,consider
31,the
31,following
31,options
32,use
32,your
32,own
32,discretion
32,and
32,taste
32,regarding
32,what
32,content
32,you
32,choose
32,to
32,listen
32,to
33,if
33,the
33,content
33,relates
33,to
33,another
33,spotify
33,user
33,unfollow
33,that
33,user
34,speak
34,out
34,in
34,any
34,forums
34,available
34,to
34,you
34,about
34,what
34,you
34,find
34,offensive
35,if
35,you
35,still
35,wish
35,to
35,make
35,us
35,aware
35,of
35,certain
35,content
35,you
35,find
35,offensive
36,please
36,provide
36,the
36,spotify
36,uri
36,or
36,http
36,link
36,of
36,the
36,album
36,track
36,s
36,that
36,you
36,are
36,referring
36,to
36,simply
36,right
36,click
36,the
36,track
36,album
36,artist
36,that
36,you're
36,referring
36,to
36,in
36,the
36,spotify
36,client
36,and
36,select
36,copy
36,spotify
36,uri
36,or
36,copy
36,http
36,link
36,if
36,you
36,do
36,not
36,have
36,access
36,to
36,a
36,spotify
36,uri
36,url
36,please
36,describe
36,the
36,content
36,and
36,its
36,location
36,as
36,specifically
36,as
36,you
36,can
37,spotify
37,uri
37,or
37,spotify
37,url
37,or
37,details
38,please
38,provide
38,the
38,spotify
38,uri
38,or
38,http
38,link
38,of
38,the
38,album
38,track
38,s
38,that
38,you
38,are
38,referring
38,to
38,simply
38,right
38,click
38,the
38,track
38,album
38,artist
38,that
38,you're
38,referring
38,to
38,in
38,the
38,spotify
38,client
38,and
38,select
38,copy
38,spotify
38,uri
38,or
38,copy
38,http
38,link
38,if
38,you
38,do
38,not
38,have
38,access
38,to
38,a
38,spotify
38,uri
38,url
38,please
38,describe
38,the
38,content
38,and
38,its
38,location
38,as
38,specifically
38,as
38,you
38,can
39,please
39,describe
39,why
39,how
39,you
39,believe
39,the
39,content
39,in
39,question
39,infringes
39,the
39,rights
39,holder's
39,rights
40,please
40,describe
40,why
40,how
40,you
40,believe
40,the
40,content
40,in
40,question
40,is
40,offensive
41,more
41,information
42,please
42,describe
42,why
42,how
42,you
42,believe
42,the
42,content
42,in
42,question
42,infringes
42,the
42,rights
42,holder's
42,rights
43,please
43,describe
43,why
43,how
43,you
43,believe
43,the
43,content
43,in
43,question
43,is
43,offensive
44,by
44,clicking
44,on
44,submit
44,claim
44,below
44,you
44,are
44,certifying
44,the
44,following
44,statements
45,i
45,state
45,that
45,i
45,have
45,a
45,good
45,faith
45,belief
45,that
45,use
45,of
45,the
45,work
45,s
45,in
45,the
45,manner
45,complained
45,of
45,is
45,not
45,authorized
45,by
45,the
45,copyright
45,owner
45,its
45,agent
45,or
45,the
45,law
46,i
46,state
46,that
46,the
46,information
46,in
46,this
46,notification
46,is
46,accurate
46,and
46,under
46,penalty
46,of
46,perjury
46,that
46,i
46,am
46,the
46,owner
46,of
46,the
46,exclusive
46,right
46,that
46,is
46,allegedly
46,infringed
46,or
46,an
46,authorized
46,agent
46,for
46,the
46,owner
47,i
47,give
47,my
47,permission
47,to
47,pass
47,my
47,contact
47,information
47,to
47,the
47,alleged
47,infringing
47,party
48,enter
48,the
48,challenge
48,text
48,in
48,the
48,box
48,below
49,spotify
50,attn
50,legal
50,department
50,copyright
50,agent
51,45
51,w
51,18th
51,street
51,7th
51,floor
52,new
52,york
52,ny
52,10011
52,usa
