para,word
1,spotify
1,support
1,community
1,terms
2,effective
2,as
2,of
2,2018
2,04
2,03
3,hello
3,welcome
3,to
3,the
3,spotify
3,support
3,community
3,terms
3,and
3,guidelines
3,the
3,community
3,terms
4,thanks
4,for
4,choosing
4,the
4,spotify
4,support
4,community
4,the
4,community
4,the
4,community
4,is
4,a
4,place
4,for
4,discussions
4,and
4,exchange
4,of
4,information
4,tips
4,and
4,other
4,materials
4,related
4,to
4,the
4,spotify
4,service
5,by
5,using
5,the
5,community
5,you
5,agree
5,to
5,these
5,community
5,terms
5,the
5,spotify
5,terms
5,and
5,conditions
5,of
5,use
5,and
5,the
5,spotify
5,privacy
5,policy
5,and
5,the
5,guidelines
5,the
5,terms
6,these
6,terms
6,constitute
6,a
6,legally
6,binding
6,agreement
6,between
6,you
6,and
6,spotify
6,so
6,please
6,read
6,them
6,carefully
6,if
6,you
6,do
6,not
6,agree
6,to
6,the
6,terms
6,please
6,do
6,not
6,use
6,the
6,community
6,some
6,of
6,the
6,terms
6,such
6,as
6,spotify
6,and
6,spotify
6,service
6,used
6,in
6,these
6,community
6,terms
6,are
6,defined
6,in
6,the
6,spotify
6,terms
6,and
6,conditions
6,of
6,use
7,1
7,community
7,account
8,in
8,order
8,to
8,use
8,the
8,community
8,you
8,must
8,1
8,have
8,an
8,existing
8,spotify
8,account
8,and
8,2
8,create
8,a
8,community
8,account
8,by
8,following
8,the
8,instructions
8,on
8,the
8,community
8,registration
8,page
8,you
8,must
8,ensure
8,that
8,your
8,registration
8,information
8,is
8,true
8,accurate
8,and
8,complete
8,and
8,that
8,you
8,keep
8,it
8,up
8,to
8,date
8,spotify
8,may
8,reclaim
8,or
8,amend
8,your
8,username
8,at
8,any
8,time
9,it
9,is
9,strictly
9,prohibited
9,to
9,include
9,any
9,information
9,in
9,your
9,profile
9,that
9,suggests
9,you
9,are
9,a
9,spotify
9,employee
9,or
9,moderator
9,or
9,to
9,otherwise
9,pose
9,as
9,such
9,an
9,employee
9,or
9,moderator
9,when
9,using
9,the
9,community
10,2
10,no
10,official
10,support
11,information
11,advice
11,or
11,other
11,material
11,of
11,any
11,kind
11,posted
11,on
11,the
11,community
11,content
11,is
11,not
11,official
11,support
11,provided
11,by
11,spotify
11,for
11,official
11,support
11,with
11,account
11,related
11,and
11,payment
11,related
11,questions
11,please
11,submit
11,a
11,ticket
11,to
11,our
11,customer
11,service
11,department
11,using
11,the
11,contact
11,form
11,you
11,acknowledge
11,that
11,opinions
11,expressed
11,in
11,content
11,on
11,the
11,community
11,are
11,those
11,of
11,contributors
11,of
11,such
11,content
11,only
11,and
11,does
11,not
11,reflect
11,the
11,opinions
11,or
11,policies
11,of
11,spotify
11,its
11,affiliates
11,or
11,group
11,companies
12,3
12,content
12,moderation
12,and
12,reporting
13,you
13,are
13,responsible
13,for
13,all
13,content
13,that
13,you
13,post
13,on
13,the
13,community
13,spotify
13,does
13,not
13,control
13,and
13,assumes
13,no
13,responsibility
13,for
13,such
13,content
13,or
13,any
13,content
13,posted
13,by
13,other
13,users
14,spotify
14,reserves
14,the
14,right
14,to
14,moderate
14,the
14,activity
14,on
14,the
14,community
14,and
14,may
14,remove
14,or
14,edit
14,any
14,content
14,for
14,any
14,or
14,no
14,reason
14,including
14,but
14,not
14,limited
14,to
14,content
14,that
14,in
14,spotify's
14,sole
14,discretion
14,violates
14,these
14,community
14,terms
14,spotify
14,may
14,remove
14,or
14,edit
14,such
14,content
14,without
14,prior
14,notification
14,to
14,the
14,responsible
14,user
15,remember
15,that
15,use
15,of
15,the
15,community
15,in
15,conflict
15,with
15,any
15,of
15,the
15,terms
15,may
15,result
15,in
15,immediate
15,termination
15,or
15,suspension
15,of
15,your
15,accounts
15,see
15,the
15,term
15,and
15,termination
15,section
15,below
16,please
16,help
16,spotify
16,to
16,protect
16,the
16,integrity
16,of
16,the
16,community
16,and
16,to
16,ensure
16,that
16,the
16,community
16,remains
16,as
16,helpful
16,as
16,possible
16,by
16,reporting
16,any
16,inappropriate
16,activity
16,or
16,user
16,posts
16,in
16,the
16,community
16,inappropriate
16,content
16,or
16,activity
16,may
16,be
16,reported
16,by
16,clicking
16,the
16,three
16,dots
16,in
16,the
16,top
16,right
16,of
16,the
16,post
16,and
16,then
16,selecting
16,report
16,inappropriate
16,content
17,4
17,guidelines
18,the
18,integrity
18,and
18,safety
18,of
18,our
18,community
18,and
18,our
18,users
18,means
18,a
18,lot
18,to
18,us
18,in
18,order
18,to
18,keep
18,the
18,community
18,as
18,efficient
18,and
18,helpful
18,as
18,possible
18,we
18,expect
18,you
18,to
18,observe
18,our
18,guidelines
19,5
19,reward
19,program
20,the
20,community
20,features
20,a
20,reward
20,system
20,whereby
20,spotify
20,in
20,its
20,sole
20,discretion
20,may
20,reward
20,users
20,based
20,on
20,their
20,overall
20,contribution
20,to
20,the
20,community
20,you
20,acknowledge
20,that
20,spotify's
20,decision
20,in
20,respect
20,of
20,any
20,reward
20,shall
20,be
20,final
20,and
20,binding
20,spotify
20,may
20,change
20,or
20,remove
20,the
20,reward
20,system
20,at
20,its
20,discretion
20,from
20,time
20,to
20,time
21,6
21,limited
21,license
22,you
22,grant
22,the
22,spotify
22,a
22,non
22,exclusive
22,royalty
22,free
22,perpetual
22,worldwide
22,license
22,to
22,use
22,reproduce
